split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
determiner_noun_agreement_irregular_2,122,Kristin examined that thesis.,Kristin examined those thesis.,determiner_noun_agreement_irregular_2_good_122,determiner_noun_agreement_irregular_2_bad_122,longformer-220_224.parquet,longformer-230_234.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-49.82865905761719,-51.24816131591797,5,5
animate_subject_trans,41,Naomi bikes to every closet.,A hill bikes to every closet.,animate_subject_trans_good_41,animate_subject_trans_bad_41,longformer-185_189.parquet,longformer-215_219.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-200_399.parquet,-53.00617599487305,-51.85177230834961,6,7
npi_present_2,378,Monica had certainly found some glacier to melt.,Monica had ever found some glacier to melt.,npi_present_2_good_378,npi_present_2_bad_378,longformer-805_809.parquet,longformer-665_669.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-600_799.parquet,-83.77754974365234,-82.44258117675781,9,9
tough_vs_raising_1,561,Dawn is fun to reference.,Dawn is apt to reference.,tough_vs_raising_1_good_561,tough_vs_raising_1_bad_561,longformer-100_104.parquet,longformer-115_119.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-0_199.parquet,-45.80398178100586,-47.56785583496094,6,6
ellipsis_n_bar_2,219,That doctor did discuss one movie theater and many grandmothers of Lori did discuss more old movie theater.,That doctor did discuss one smooth movie theater and many grandmothers of Lori did discuss more old.,ellipsis_n_bar_2_good_219,ellipsis_n_bar_2_bad_219,longformer-1325_1329.parquet,longformer-1310_1314.parquet,pythia-160m-step128-1200_1399.parquet,pythia-160m-step128-1200_1399.parquet,-171.10348510742188,-161.00559997558594,19,18
wh_vs_that_no_gap,638,Teresa knows that most children can't leave Danielle.,Teresa knows who most children can't leave Danielle.,wh_vs_that_no_gap_good_638,wh_vs_that_no_gap_bad_638,longformer-935_939.parquet,longformer-900_904.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-88.23511505126953,-89.8686752319336,10,10
sentential_negation_npi_scope,521,Cheryl's brothers who have driven to most malls have not ever collaborated.,Cheryl's brothers who have not driven to most malls have ever collaborated.,sentential_negation_npi_scope_good_521,sentential_negation_npi_scope_bad_521,longformer-1205_1209.parquet,longformer-1220_1224.parquet,pythia-160m-step128-1200_1399.parquet,pythia-160m-step128-1200_1399.parquet,-129.23388671875,-129.1721649169922,14,14
principle_A_domain_2,465,Catherine isn't explaining Alexander will fire himself.,Catherine isn't explaining Alexander will fire herself.,principle_A_domain_2_good_465,principle_A_domain_2_bad_465,longformer-965_969.parquet,longformer-980_984.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-76.36360931396484,-77.2822494506836,9,9
existential_there_quantifiers_1,230,There is a boy discovering Julie to complain.,There is each boy discovering Julie to complain.,existential_there_quantifiers_1_good_230,existential_there_quantifiers_1_bad_230,longformer-715_719.parquet,longformer-810_814.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-800_999.parquet,-62.642494201660156,-68.54859924316406,9,9
expletive_it_object_raising,267,John wasn't declaring it to be not so obvious that Jodi is driving to the movie theater.,John prompted it to be not so obvious that Jodi is driving to the movie theater.,expletive_it_object_raising_good_267,expletive_it_object_raising_bad_267,longformer-1280_1284.parquet,longformer-1235_1239.parquet,pythia-160m-step128-1200_1399.parquet,pythia-160m-step128-1200_1399.parquet,-134.79066467285156,-122.46247863769531,19,17
irregular_past_participle_verbs,305,Adults broke this computer.,Adults broken this computer.,irregular_past_participle_verbs_good_305,irregular_past_participle_verbs_bad_305,longformer-145_149.parquet,longformer-160_164.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-0_199.parquet,-42.497276306152344,-43.07793426513672,5,5
determiner_noun_agreement_irregular_2,127,Beverly was working with this person.,Beverly was working with these person.,determiner_noun_agreement_irregular_2_good_127,determiner_noun_agreement_irregular_2_bad_127,longformer-480_484.parquet,longformer-485_489.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-55.21874237060547,-56.50904846191406,7,7
passive_2,415,Nephews of Amelia weren't hurt.,Nephews of Amelia weren't communicated.,passive_2_good_415,passive_2_bad_415,longformer-275_279.parquet,longformer-530_534.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-400_599.parquet,-85.72006225585938,-89.18655395507812,7,7
anaphor_number_agreement,27,Kristen shouldn't heal herself.,Kristen shouldn't heal themselves.,anaphor_number_agreement_good_27,anaphor_number_agreement_bad_27,longformer-245_249.parquet,longformer-370_374.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-58.25804138183594,-56.41495895385742,6,6
existential_there_subject_raising,251,There isn't bound to be steak blackening.,There isn't pleased to be steak blackening.,existential_there_subject_raising_good_251,existential_there_subject_raising_bad_251,longformer-625_629.parquet,longformer-665_669.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-63.00564956665039,-62.666717529296875,9,9
principle_A_case_2,441,Amy wasn't thinking about herself listening to Marcus.,Amy wasn't thinking about herself listened to Marcus.,principle_A_case_2_good_441,principle_A_case_2_bad_441,longformer-960_964.parquet,longformer-935_939.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-74.63430786132812,-75.43988800048828,10,10
tough_vs_raising_1,560,Laura isn't interesting to cure.,Laura isn't soon to cure.,tough_vs_raising_1_good_560,tough_vs_raising_1_bad_560,longformer-290_294.parquet,longformer-105_109.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-0_199.parquet,-50.907745361328125,-53.696800231933594,7,7
intransitive,283,This customer's senators weren't worrying.,This customer's senators weren't curing.,intransitive_good_283,intransitive_bad_283,longformer-640_644.parquet,longformer-565_569.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-400_599.parquet,-59.270511627197266,-57.84149169921875,8,8
tough_vs_raising_2,577,A lot of students aren't soon to bike to the high school.,A lot of students aren't enjoyable to bike to the high school.,tough_vs_raising_2_good_577,tough_vs_raising_2_bad_577,longformer-1005_1009.parquet,longformer-1080_1084.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-84.83243560791016,-86.5624771118164,14,14
determiner_noun_agreement_with_adj_irregular_2,154,Gary isn't breaking that white tooth.,Gary isn't breaking those white tooth.,determiner_noun_agreement_with_adj_irregular_2_good_154,determiner_noun_agreement_with_adj_irregular_2_bad_154,longformer-485_489.parquet,longformer-510_514.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-51.38127899169922,-55.35702133178711,8,8
determiner_noun_agreement_with_adj_irregular_2,151,Some adults visit this ill man.,Some adults visit these ill man.,determiner_noun_agreement_with_adj_irregular_2_good_151,determiner_noun_agreement_with_adj_irregular_2_bad_151,longformer-265_269.parquet,longformer-290_294.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-50.152957916259766,-50.803470611572266,7,7
tough_vs_raising_2,574,All schools aren't soon to collaborate.,All schools aren't boring to collaborate.,tough_vs_raising_2_good_574,tough_vs_raising_2_bad_574,longformer-525_529.parquet,longformer-610_614.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-600_799.parquet,-52.856754302978516,-55.40111541748047,8,8
regular_plural_subject_verb_agreement_2,502,The customers buy this art gallery.,The customer buy this art gallery.,regular_plural_subject_verb_agreement_2_good_502,regular_plural_subject_verb_agreement_2_bad_502,longformer-405_409.parquet,longformer-365_369.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-200_399.parquet,-51.89893341064453,-50.94438171386719,7,7
transitive,588,Curtis's ex-wives appreciated Harvard University.,Curtis's ex-wives chat Harvard University.,transitive_good_588,transitive_bad_588,longformer-825_829.parquet,longformer-650_654.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-600_799.parquet,-83.47740173339844,-83.36157989501953,9,9
only_npi_licensor_present,389,Only the waiters ever retaliated.,Even the waiters ever retaliated.,only_npi_licensor_present_good_389,only_npi_licensor_present_bad_389,longformer-350_354.parquet,longformer-355_359.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-59.66559600830078,-58.8692626953125,6,6
irregular_past_participle_verbs,301,A lot of teenagers spoke up.,A lot of teenagers spoken up.,irregular_past_participle_verbs_good_301,irregular_past_participle_verbs_bad_301,longformer-185_189.parquet,longformer-190_194.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-200_399.parquet,-45.619625091552734,-45.74835205078125,7,7
superlative_quantifiers_1,543,No snake climbs down fewer than eight mountains.,No snake climbs down at most eight mountains.,superlative_quantifiers_1_good_543,superlative_quantifiers_1_bad_543,longformer-815_819.parquet,longformer-720_724.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-600_799.parquet,-81.6023178100586,-81.85220336914062,9,9
existential_there_quantifiers_2,247,Most guys are there learning who exists.,There are most guys learning who exists.,existential_there_quantifiers_2_good_247,existential_there_quantifiers_2_bad_247,longformer-570_574.parquet,longformer-570_574.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-55.882164001464844,-53.73934555053711,8,8
superlative_quantifiers_2,555,That student had attacked at least seven actors.,No student had attacked at least seven actors.,superlative_quantifiers_2_good_555,superlative_quantifiers_2_bad_555,longformer-800_804.parquet,longformer-740_744.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-600_799.parquet,-65.90514373779297,-67.56827545166016,9,9
existential_there_quantifiers_1,236,There isn't a bike impressing Renee.,There isn't every bike impressing Renee.,existential_there_quantifiers_1_good_236,existential_there_quantifiers_1_bad_236,longformer-445_449.parquet,longformer-575_579.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-77.266357421875,-80.0882797241211,8,8
sentential_negation_npi_licensor_present,519,The Lutherans had not ever left Jeffrey.,The Lutherans had fortunately ever left Jeffrey.,sentential_negation_npi_licensor_present_good_519,sentential_negation_npi_licensor_present_bad_519,longformer-590_594.parquet,longformer-815_819.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-800_999.parquet,-66.27203369140625,-82.98634338378906,8,8
principle_A_case_1,435,Tara will think that she could love Homer.,Tara will think that herself could love Homer.,principle_A_case_1_good_435,principle_A_case_1_bad_435,longformer-635_639.parquet,longformer-730_734.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-67.22128295898438,-72.77367401123047,9,9
existential_there_quantifiers_2,249,Most pictures are there falling.,There are most pictures falling.,existential_there_quantifiers_2_good_249,existential_there_quantifiers_2_bad_249,longformer-285_289.parquet,longformer-310_314.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-38.23476028442383,-37.801063537597656,6,6
transitive,581,Most doctors thought about Joseph.,Most doctors grin Joseph.,transitive_good_581,transitive_bad_581,longformer-390_394.parquet,longformer-115_119.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-0_199.parquet,-41.14356231689453,-39.02906799316406,6,5
determiner_noun_agreement_1,95,The associations worked with that actor.,The associations worked with that actors.,determiner_noun_agreement_1_good_95,determiner_noun_agreement_1_bad_95,longformer-570_574.parquet,longformer-625_629.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-600_799.parquet,-46.10193634033203,-46.721290588378906,7,7
regular_plural_subject_verb_agreement_1,499,Many teenagers forget that boy.,Many teenagers forgets that boy.,regular_plural_subject_verb_agreement_1_good_499,regular_plural_subject_verb_agreement_1_bad_499,longformer-250_254.parquet,longformer-300_304.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-42.37796401977539,-51.48125457763672,6,6
anaphor_number_agreement,29,Rose doesn't reveal herself.,Rose doesn't reveal themselves.,anaphor_number_agreement_good_29,anaphor_number_agreement_bad_29,longformer-180_184.parquet,longformer-280_284.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-200_399.parquet,-33.94099044799805,-33.50022506713867,6,6
tough_vs_raising_2,570,Some waiters weren't sure to disagree.,Some waiters weren't boring to disagree.,tough_vs_raising_2_good_570,tough_vs_raising_2_bad_570,longformer-505_509.parquet,longformer-565_569.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-58.59724807739258,-64.04833221435547,8,8
wh_questions_subject_gap_long_distance,621,Many doctors investigate these actors that Carrie sounded like that love those theses.,Many doctors investigate what these actors that Carrie sounded like love those theses.,wh_questions_subject_gap_long_distance_good_621,wh_questions_subject_gap_long_distance_bad_621,longformer-1270_1274.parquet,longformer-1275_1279.parquet,pythia-160m-step128-1200_1399.parquet,pythia-160m-step128-1200_1399.parquet,-119.77745056152344,-124.48646545410156,14,14
determiner_noun_agreement_with_adj_irregular_2,156,Julie can boycott those cheap oases.,Julie can boycott that cheap oases.,determiner_noun_agreement_with_adj_irregular_2_good_156,determiner_noun_agreement_with_adj_irregular_2_bad_156,longformer-455_459.parquet,longformer-405_409.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-65.81776428222656,-63.67460250854492,7,7
coordinate_structure_constraint_complex_left_branch,70,Which teenagers had many trucks irritated and Jodi visited?,Which had many trucks irritated teenagers and Jodi visited?,coordinate_structure_constraint_complex_left_branch_good_70,coordinate_structure_constraint_complex_left_branch_bad_70,longformer-1035_1039.parquet,longformer-1040_1044.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-103.48089599609375,-103.47117614746094,10,10
