split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
intransitive,283,This customer's senators weren't worrying.,This customer's senators weren't curing.,intransitive_good_283,intransitive_bad_283,longformer-640_644.parquet,longformer-565_569.parquet,pythia-160m-600_799.parquet,pythia-160m-400_599.parquet,-46.4979362487793,-50.78359603881836,8,8
tough_vs_raising_2,577,A lot of students aren't soon to bike to the high school.,A lot of students aren't enjoyable to bike to the high school.,tough_vs_raising_2_good_577,tough_vs_raising_2_bad_577,longformer-1005_1009.parquet,longformer-1080_1084.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-57.044803619384766,-61.223785400390625,14,14
determiner_noun_agreement_with_adj_irregular_2,154,Gary isn't breaking that white tooth.,Gary isn't breaking those white tooth.,determiner_noun_agreement_with_adj_irregular_2_good_154,determiner_noun_agreement_with_adj_irregular_2_bad_154,longformer-485_489.parquet,longformer-510_514.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-44.341976165771484,-48.775291442871094,8,8
determiner_noun_agreement_with_adj_irregular_2,151,Some adults visit this ill man.,Some adults visit these ill man.,determiner_noun_agreement_with_adj_irregular_2_good_151,determiner_noun_agreement_with_adj_irregular_2_bad_151,longformer-265_269.parquet,longformer-290_294.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-46.1839714050293,-48.95977783203125,7,7
tough_vs_raising_2,574,All schools aren't soon to collaborate.,All schools aren't boring to collaborate.,tough_vs_raising_2_good_574,tough_vs_raising_2_bad_574,longformer-525_529.parquet,longformer-610_614.parquet,pythia-160m-400_599.parquet,pythia-160m-600_799.parquet,-44.804344177246094,-49.009944915771484,8,8
regular_plural_subject_verb_agreement_2,502,The customers buy this art gallery.,The customer buy this art gallery.,regular_plural_subject_verb_agreement_2_good_502,regular_plural_subject_verb_agreement_2_bad_502,longformer-405_409.parquet,longformer-365_369.parquet,pythia-160m-400_599.parquet,pythia-160m-200_399.parquet,-39.56586456298828,-39.38603591918945,7,7
transitive,588,Curtis's ex-wives appreciated Harvard University.,Curtis's ex-wives chat Harvard University.,transitive_good_588,transitive_bad_588,longformer-825_829.parquet,longformer-650_654.parquet,pythia-160m-800_999.parquet,pythia-160m-600_799.parquet,-61.537315368652344,-63.43476867675781,9,9
only_npi_licensor_present,389,Only the waiters ever retaliated.,Even the waiters ever retaliated.,only_npi_licensor_present_good_389,only_npi_licensor_present_bad_389,longformer-350_354.parquet,longformer-355_359.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-36.293094635009766,-38.615577697753906,6,6
irregular_past_participle_verbs,301,A lot of teenagers spoke up.,A lot of teenagers spoken up.,irregular_past_participle_verbs_good_301,irregular_past_participle_verbs_bad_301,longformer-185_189.parquet,longformer-190_194.parquet,pythia-160m-0_199.parquet,pythia-160m-200_399.parquet,-32.43372344970703,-35.35252380371094,7,7
superlative_quantifiers_1,543,No snake climbs down fewer than eight mountains.,No snake climbs down at most eight mountains.,superlative_quantifiers_1_good_543,superlative_quantifiers_1_bad_543,longformer-815_819.parquet,longformer-720_724.parquet,pythia-160m-800_999.parquet,pythia-160m-600_799.parquet,-61.846580505371094,-59.41026306152344,9,9
existential_there_quantifiers_2,247,Most guys are there learning who exists.,There are most guys learning who exists.,existential_there_quantifiers_2_good_247,existential_there_quantifiers_2_bad_247,longformer-570_574.parquet,longformer-570_574.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-46.21968078613281,-42.63055419921875,8,8
superlative_quantifiers_2,555,That student had attacked at least seven actors.,No student had attacked at least seven actors.,superlative_quantifiers_2_good_555,superlative_quantifiers_2_bad_555,longformer-800_804.parquet,longformer-740_744.parquet,pythia-160m-800_999.parquet,pythia-160m-600_799.parquet,-46.89032745361328,-44.95311737060547,9,9
existential_there_quantifiers_1,236,There isn't a bike impressing Renee.,There isn't every bike impressing Renee.,existential_there_quantifiers_1_good_236,existential_there_quantifiers_1_bad_236,longformer-445_449.parquet,longformer-575_579.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-51.97590637207031,-58.091556549072266,8,8
sentential_negation_npi_licensor_present,519,The Lutherans had not ever left Jeffrey.,The Lutherans had fortunately ever left Jeffrey.,sentential_negation_npi_licensor_present_good_519,sentential_negation_npi_licensor_present_bad_519,longformer-590_594.parquet,longformer-815_819.parquet,pythia-160m-400_599.parquet,pythia-160m-800_999.parquet,-47.621273040771484,-57.59864807128906,8,8
principle_A_case_1,435,Tara will think that she could love Homer.,Tara will think that herself could love Homer.,principle_A_case_1_good_435,principle_A_case_1_bad_435,longformer-635_639.parquet,longformer-730_734.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-50.83095169067383,-56.93049621582031,9,9
existential_there_quantifiers_2,249,Most pictures are there falling.,There are most pictures falling.,existential_there_quantifiers_2_good_249,existential_there_quantifiers_2_bad_249,longformer-285_289.parquet,longformer-310_314.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-34.366783142089844,-32.60023498535156,6,6
transitive,581,Most doctors thought about Joseph.,Most doctors grin Joseph.,transitive_good_581,transitive_bad_581,longformer-390_394.parquet,longformer-115_119.parquet,pythia-160m-200_399.parquet,pythia-160m-0_199.parquet,-36.053951263427734,-40.03290557861328,6,5
determiner_noun_agreement_1,95,The associations worked with that actor.,The associations worked with that actors.,determiner_noun_agreement_1_good_95,determiner_noun_agreement_1_bad_95,longformer-570_574.parquet,longformer-625_629.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-41.4136848449707,-43.896087646484375,7,7
regular_plural_subject_verb_agreement_1,499,Many teenagers forget that boy.,Many teenagers forgets that boy.,regular_plural_subject_verb_agreement_1_good_499,regular_plural_subject_verb_agreement_1_bad_499,longformer-250_254.parquet,longformer-300_304.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-33.86953353881836,-42.35090255737305,6,6
anaphor_number_agreement,29,Rose doesn't reveal herself.,Rose doesn't reveal themselves.,anaphor_number_agreement_good_29,anaphor_number_agreement_bad_29,longformer-180_184.parquet,longformer-280_284.parquet,pythia-160m-0_199.parquet,pythia-160m-200_399.parquet,-27.87700653076172,-28.652454376220703,6,6
tough_vs_raising_2,570,Some waiters weren't sure to disagree.,Some waiters weren't boring to disagree.,tough_vs_raising_2_good_570,tough_vs_raising_2_bad_570,longformer-505_509.parquet,longformer-565_569.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-42.471954345703125,-50.70035171508789,8,8
wh_questions_subject_gap_long_distance,621,Many doctors investigate these actors that Carrie sounded like that love those theses.,Many doctors investigate what these actors that Carrie sounded like love those theses.,wh_questions_subject_gap_long_distance_good_621,wh_questions_subject_gap_long_distance_bad_621,longformer-1270_1274.parquet,longformer-1275_1279.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-102.23528289794922,-102.6412353515625,14,14
determiner_noun_agreement_with_adj_irregular_2,156,Julie can boycott those cheap oases.,Julie can boycott that cheap oases.,determiner_noun_agreement_with_adj_irregular_2_good_156,determiner_noun_agreement_with_adj_irregular_2_bad_156,longformer-455_459.parquet,longformer-405_409.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-51.2102165222168,-52.82052230834961,7,7
coordinate_structure_constraint_complex_left_branch,70,Which teenagers had many trucks irritated and Jodi visited?,Which had many trucks irritated teenagers and Jodi visited?,coordinate_structure_constraint_complex_left_branch_good_70,coordinate_structure_constraint_complex_left_branch_bad_70,longformer-1035_1039.parquet,longformer-1040_1044.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-88.99598693847656,-86.35842895507812,10,10
irregular_past_participle_verbs,308,Joel came here.,Joel come here.,irregular_past_participle_verbs_good_308,irregular_past_participle_verbs_bad_308,longformer-5_9.parquet,longformer-5_9.parquet,pythia-160m-0_199.parquet,pythia-160m-0_199.parquet,-20.76433753967285,-21.90312957763672,4,4
ellipsis_n_bar_1,203,Steven skated around three out in the open restaurants and Lawrence skated around more.,Steven skated around three restaurants and Lawrence skated around more out in the open.,ellipsis_n_bar_1_good_203,ellipsis_n_bar_1_bad_203,longformer-1280_1284.parquet,longformer-1280_1284.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-94.4298324584961,-86.10414123535156,15,15
superlative_quantifiers_2,559,The teenager would boast about at most four waiters.,No teenager would boast about at most four waiters.,superlative_quantifiers_2_good_559,superlative_quantifiers_2_bad_559,longformer-920_924.parquet,longformer-895_899.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-63.400455474853516,-63.980010986328125,10,10
existential_there_quantifiers_2,244,Every screen is there alarming all governments.,There is every screen alarming all governments.,existential_there_quantifiers_2_good_244,existential_there_quantifiers_2_bad_244,longformer-790_794.parquet,longformer-780_784.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-51.56970977783203,-52.913455963134766,8,8
anaphor_number_agreement,20,Some government stuns itself.,Some government stuns themselves.,anaphor_number_agreement_good_20,anaphor_number_agreement_bad_20,longformer-200_204.parquet,longformer-325_329.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-31.1610164642334,-31.0662841796875,5,5
left_branch_island_echo_question,334,A skateboard had upset which pedestrians?,Which had a skateboard upset pedestrians?,left_branch_island_echo_question_good_334,left_branch_island_echo_question_bad_334,longformer-605_609.parquet,longformer-630_634.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-60.485137939453125,-55.42267990112305,7,7
wh_questions_subject_gap,617,Renee can't research the hill that couldn't irritate every library.,Renee can't research what the hill couldn't irritate every library.,wh_questions_subject_gap_good_617,wh_questions_subject_gap_bad_617,longformer-1140_1144.parquet,longformer-1140_1144.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-98.1033706665039,-99.46155548095703,13,13
determiner_noun_agreement_with_adj_2,130,That adult has worn those out in the open coats.,That adult has worn that out in the open coats.,determiner_noun_agreement_with_adj_2_good_130,determiner_noun_agreement_with_adj_2_bad_130,longformer-815_819.parquet,longformer-790_794.parquet,pythia-160m-800_999.parquet,pythia-160m-600_799.parquet,-64.85274505615234,-63.58225631713867,11,11
only_npi_scope,398,Only Timothy's partners who Kirsten did think about ever shock some doctor.,Timothy's partners who only Kirsten did think about ever shock some doctor.,only_npi_scope_good_398,only_npi_scope_bad_398,longformer-1200_1204.parquet,longformer-1210_1214.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-102.27788543701172,-103.15576934814453,14,14
principle_A_case_2,446,Jacqueline should think about herself exploring that river.,Jacqueline should think about herself explored that river.,principle_A_case_2_good_446,principle_A_case_2_bad_446,longformer-1035_1039.parquet,longformer-1030_1034.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-62.20392608642578,-67.67564392089844,9,9
existential_there_object_raising,224,The actress's senators declare there to be fewer than three doctors doubting those children anticipate Tiffany to play.,The actress's senators motivated there to be fewer than three doctors doubting those children anticipate Tiffany to play.,existential_there_object_raising_good_224,existential_there_object_raising_bad_224,longformer-1335_1339.parquet,longformer-1335_1339.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-136.10922241210938,-147.09237670898438,20,20
transitive,589,Laurie was fleeing from most lakes.,Laurie was blinking most lakes.,transitive_good_589,transitive_bad_589,longformer-395_399.parquet,longformer-250_254.parquet,pythia-160m-400_599.parquet,pythia-160m-200_399.parquet,-47.27572250366211,-54.543975830078125,7,6
principle_A_case_1,430,Raymond was thinking that he wasn't talking about Christine.,Raymond was thinking that himself wasn't talking about Christine.,principle_A_case_1_good_430,principle_A_case_1_bad_430,longformer-1060_1064.parquet,longformer-1110_1114.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-43.108036041259766,-51.363800048828125,11,11
left_branch_island_echo_question,338,Susan is concealing which child?,Which is Susan concealing child?,left_branch_island_echo_question_good_338,left_branch_island_echo_question_bad_338,longformer-280_284.parquet,longformer-300_304.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-43.71120071411133,-44.70229721069336,6,6
principle_A_c_command,424,Pedestrians who have astounded Lisa have visited themselves.,Pedestrians who have astounded Lisa have visited herself.,principle_A_c_command_good_424,principle_A_c_command_bad_424,longformer-1065_1069.parquet,longformer-1005_1009.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-68.0817642211914,-68.63694763183594,9,9
left_branch_island_simple_question,343,Whose eyes has Theodore sold?,Whose has Theodore sold eyes?,left_branch_island_simple_question_good_343,left_branch_island_simple_question_bad_343,longformer-195_199.parquet,longformer-200_204.parquet,pythia-160m-0_199.parquet,pythia-160m-200_399.parquet,-41.504093170166016,-45.86699295043945,6,6
existential_there_quantifiers_2,240,Each face was there boring Natalie.,There was each face boring Natalie.,existential_there_quantifiers_2_good_240,existential_there_quantifiers_2_bad_240,longformer-425_429.parquet,longformer-430_434.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-50.901573181152344,-49.352569580078125,7,7
principle_A_reconstruction,486,It's himself who Brett is criticizing.,It's himself who is criticizing Brett.,principle_A_reconstruction_good_486,principle_A_reconstruction_bad_486,longformer-485_489.parquet,longformer-490_494.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-46.10356140136719,-41.170654296875,8,8
sentential_negation_npi_scope,523,This grandfather of Wayne who is distracting Renee had not ever spun around.,This grandfather of Wayne who is not distracting Renee had ever spun around.,sentential_negation_npi_scope_good_523,sentential_negation_npi_scope_bad_523,longformer-1225_1229.parquet,longformer-1220_1224.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-99.43370819091797,-102.0639419555664,14,14
